x1,x2,g
-1.08281611,3.64602868,1
0.86136715,3.592058725,1
-1.010109923,2.336928074,1
-0.134915168,-1.074610661,0
0.297176192,0.678430128,0
-4.833738888,-0.908341427,1
-0.674829689,-0.38921164,0
-1.382243364,-0.612311928,0
-0.660065078,-1.549304371,0
3.580584609,1.573356452,1
-3.199587496,0.022051769,1
-0.566063857,3.41976818,1
0.917279993,0.667237732,0
0.798270405,1.095446613,0
4.998842237,1.034666111,1
0.391327362,0.321852803,0
-0.735801193,-0.318275634,0
-3.049246965,1.447056496,1
-1.322526083,1.871473658,1
2.226203145,0.668598795,0
-0.525049593,0.433375035,0
-0.726265138,-0.423462111,0
0.635569863,1.115090386,0
0.521312989,3.379711517,1
-4.549714048,1.048684319,1
-0.041784619,2.259795706,0
0.930903422,0.283047707,0
-2.803825975,2.149534844,1
-1.419595279,2.333025968,1
-0.909139197,-0.577866965,0
-1.873981547,2.073287428,1
0.639683872,0.294088324,0
0.65120235,0.914901799,0
-0.71051818,2.473821102,1
-0.122432659,0.676791982,0
1.207255924,1.334439079,1
0.182749158,1.210880502,1
-0.263281364,-2.099795934,0
-2.0851215,1.191292445,1
2.781175822,1.219683463,1
-0.911017589,-1.41264734,0
-0.400507437,4.01318032,1
-0.467961887,0.204611092,0
0.201137823,1.12486996,0
0.049821716,3.660182121,1
3.307960423,1.32618595,1
-0.470105664,0.186175296,0
-0.01353968,-0.251033514,0
-0.27940365,0.542660292,0
2.31795968,2.355918531,1
3.692969241,1.411883822,1
-0.450255164,0.998834256,0
-0.306287163,0.375941094,0
1.640762085,3.612215569,1
1.658483839,3.861996117,1
-1.828291278,-0.271191641,0
-1.135593834,2.878683971,1
-0.308134159,3.430575727,1
1.350796419,-0.186864921,0
-1.711970277,3.887672455,1
0.034415916,-0.72103211,0
1.164497976,0.341081862,0
0.736540354,0.966794431,0
4.171740402,0.963750611,1
-0.419952173,4.515807647,1
-2.217436734,-0.215217587,0
3.925265354,0.653791758,1
-4.035211368,1.833014969,1
-3.711658343,0.279917286,1
2.696598952,1.246672079,1
-0.948078372,0.490466825,0
0.499323328,1.423646706,1
-0.113092268,0.913534962,0
0.845551635,0.04117605,0
-1.16083471,-0.091678371,0
-0.89110233,0.537477661,0
-0.775231584,-0.621521901,0
-0.248960092,4.211676476,1
-1.444424646,0.94672278,0
0.322343484,2.672968287,1
1.592569013,1.161729897,0
-1.726692535,3.445306597,1
0.961850867,2.886853793,1
-2.470773637,1.177882822,1
0.518218161,0.438006763,0
-0.693089791,1.09952978,0
3.286808591,1.924450824,1
0.750403758,-0.024421558,0
0.575413527,-1.186851358,0
-3.845803006,0.579585793,1
2.329792449,1.71713321,1
0.009785672,0.005287268,0
1.981264992,0.43367522,0
-2.907885275,2.758060823,1
0.809273763,-0.820510149,0
-1.956912299,1.731204151,1
5.772590166,0.544244803,1
0.5274198,3.363948714,1
-2.066948875,2.012206562,1
0.120399735,0.787892547,0
-2.072159036,0.788481517,1
-1.185340597,1.11636973,0
0.320034224,-1.028434844,0
1.883917613,-0.119387966,0
3.099560675,1.78163382,1
-1.069958925,3.999311421,1
0.525257091,-2.609262437,0
0.464324515,0.170953195,0
2.362508843,-0.973569866,0
-2.678530783,3.488670749,1
0.46940016,-1.752315832,0
0.863155155,-0.321297837,0
-0.270297931,1.074961167,1
4.171833738,0.848942738,1
1.252802734,2.98686738,1
1.769082409,0.079609338,0
-1.065652798,0.664817509,0
1.582316922,1.817477693,0
2.929984541,1.526278003,1
-1.149705505,0.816270232,0
-0.99826869,-2.782607016,0
0.309589759,1.247465779,0
-0.537868098,1.977159234,1
0.056865625,0.322679296,0
0.665438023,-0.214228452,0
0.786472697,3.047394459,1
-1.045666091,2.923996749,1
0.333745881,-1.337453338,0
0.93675109,1.664231345,0
-0.207233731,3.11883776,1
1.564263688,2.471601972,1
2.048449002,1.661738506,1
-2.084089102,0.887113504,0
-4.192011353,0.861621497,1
1.204990097,1.684544354,1
1.540715448,0.341676602,0
1.356566128,3.067325615,1
-0.67429834,-0.129149374,0
-0.933386865,3.098791252,1
-1.236224977,-1.602433196,0
1.927353299,3.757941397,1
1.212815427,1.395691917,0
-2.693304642,2.887567211,1
0.961665252,-0.720771094,0
-2.80291491,1.587833687,1
-3.105914399,0.793429066,1
0.68257546,1.257384499,0
-0.130393733,3.095025256,1
0.37993258,1.309032501,0
0.995879823,0.764411215,0
0.914679534,-0.688116226,0
-0.388238755,4.46784058,1
0.199816341,2.903860132,1
0.686231817,0.020327647,0
1.830649248,1.806875171,1
-0.113270512,3.603382235,1
0.796683278,-1.456796564,0
0.41674501,3.03759182,1
1.634417705,1.681903156,0
1.148294303,-0.135915249,0
0.087540799,3.243064746,1
1.294617061,2.213890334,0
-1.141723159,4.853000756,1
1.422588876,3.106776102,1
4.236189912,-0.050183255,1
0.125141829,3.249164464,1
-0.171343934,-0.543280361,0
4.387842775,1.319368409,1
0.284871524,-1.261294541,0
1.155294082,0.5399494,0
-5.022672927,2.52846098,1
0.770227114,-0.167998224,0
3.5372259,1.223866019,1
-0.076040146,1.840177997,0
-1.350094473,-1.662707887,0
0.777267708,-0.301861834,0
-0.631075405,3.422322581,1
-2.868576753,-1.259272767,0
0.99789841,4.389543239,1
0.709981245,3.014710282,1
-0.964674134,0.104265602,0
-1.092494458,-0.655854264,0
1.362863227,4.340051305,1
-1.121420469,2.554614611,1
-0.572225008,3.473993821,1
-2.85938257,3.251983759,1
-2.434138245,-1.119645386,0
-1.560452462,0.754187378,0
-0.657297085,0.02280851,0
-4.126709838,0.633559516,1
-0.877143782,1.837097064,1
-4.235071342,1.791536947,1
-0.552393317,-2.077069771,0
1.951617024,2.661768573,1
0.834541873,0.401558579,0
-0.2931234,2.586224159,1
0.784242894,2.194980312,1
0.577505061,4.144051619,1
-0.387208231,2.474064079,1
0.869343558,-0.989724706,0
0.740966941,-0.031830418,0
-0.217805887,3.940397421,1
-1.701274564,2.445924964,1
-0.113980948,0.566592354,1
-0.532514537,-0.267309177,0
0.459298594,1.221468178,0
0.625607138,4.017812454,1
-1.158705815,2.058621626,1
0.223897428,0.506510533,0
1.353035198,3.325009364,1
-0.650974762,3.307396178,1
-1.564125706,2.106973474,1
0.151173689,3.32499469,1
-0.021047935,-0.749401679,0
-1.145450508,0.273668782,0
0.089537146,1.828454204,1
-0.409511796,2.026179696,1
1.304024431,3.254225908,1
-1.15447781,-0.189640091,0
-3.04969724,0.749625427,1
-0.235695245,0.114733843,0
-2.651037514,4.118540727,1
-0.690550769,-0.332932709,0
0.351427238,-0.079589167,0
3.404341837,0.836328136,1
-0.847275986,3.168398126,1
1.155417111,3.443993723,1
2.742544335,1.193761415,1
-1.010240763,1.405981873,1
0.586880898,-0.155119208,0
-0.055381261,3.642131795,1
0.433881122,-1.893153938,0
1.98354331,1.338569611,1
-1.239836641,-1.580035728,0
-0.639440434,5.728681766,1
0.461284895,0.847398881,1
-1.003051959,-1.093304766,0
-0.520559842,-0.36669459,0
0.584560024,2.890620275,1
-0.095324875,3.739006321,1
-2.234738594,1.916356906,1
-1.282322315,2.769384061,1
-0.308908056,0.01257245,0
-0.808011681,0.134741894,0
1.325272166,0.123678731,0
1.085070743,-0.472467365,0
0.496782078,-0.158534073,0
0.815811192,-0.296588713,0
4.17299306,1.899648726,1
-1.110662015,3.777989517,1
-1.472846856,0.312200844,0
1.117183876,0.706156975,0
3.63995731,2.926199828,1
-0.654632527,4.393992571,1
-1.871571357,-0.921466073,0
0.497926093,-0.947345853,0
-1.193954951,2.055708895,0
1.087394755,0.214604576,0
0.074413705,-2.123993699,0
-0.464995986,0.571292694,0
-3.259741538,0.883383593,1
1.892002945,2.312213161,1
-0.842508197,0.144792926,0
-1.500369555,0.503653524,0
-0.275899583,-0.448054121,0
1.159926472,2.223344417,1
-0.135434298,-0.354555412,0
-0.759914478,1.315054501,1
-1.208248449,-0.273068751,0
3.406038328,1.374419816,1
0.435368001,-0.126587359,0
0.132025593,1.082725196,0
0.062552486,-0.654077284,0
1.387212023,3.636310017,1
-3.523916346,2.228604691,1
-1.17633993,1.669489725,0
2.087257965,2.051104408,1
-0.145431957,0.001257597,0
-0.178337194,1.856571401,0
-1.543236031,-0.268848739,0
-0.231439675,3.742502064,1
-0.438840389,0.910708442,0
-0.243058066,-1.468785697,0
0.802565813,1.990252767,1
0.628161635,0.835655787,0
-0.287518796,2.479535055,0
1.950337619,-2.005324205,0
0.570101663,3.328268697,1
-0.650629342,2.159828205,1
0.813507224,0.36748725,0
-1.191606112,2.173763089,1
1.17065942,4.470650804,1
0.432307461,-0.167793466,0
0.504441044,0.086945896,0
1.268061024,2.722741844,1
-1.013367561,0.463594377,0
0.874704445,2.827100494,1
0.130110721,3.037535139,1
-0.498970177,3.07701795,1
-0.550026445,-0.374798176,0
1.821954818,1.879046811,1
4.081895381,1.032759514,1
0.629707138,2.992423551,1
0.105113123,3.785458788,1
-2.337637888,1.326179402,0
-0.704297874,1.373362814,1
-0.928861185,1.195028494,0
1.121033967,-0.381869384,0
0.435991998,-0.338824872,0
1.660126783,2.382315641,1
2.050815118,1.452866164,1
-1.050724361,4.901886621,1
-1.33240902,2.958562143,1
-0.557694775,-0.412298562,0
-1.382611111,-2.327449053,0
-0.541062507,1.553536657,0
1.549324137,0.929417943,0
0.515036198,-0.123379056,0
1.000968114,0.616681167,0
0.075863844,-0.824812948,0
0.435206881,-0.961598884,0
0.968033801,2.050356944,0
2.761917431,0.779309678,1
-0.84279114,2.896081141,1
-0.216110227,-0.975405167,0
-0.43146155,2.082652369,1
-1.929044355,0.724890371,0
0.384013485,3.07722333,1
1.425865702,-2.310268292,0
0.465478975,5.050295679,1
0.432763452,3.871771039,1
0.046370164,3.600039312,1
-0.196178099,-0.299713381,0
-3.299075356,2.343333922,1
-0.513042648,2.577015175,1
-1.885164066,3.291962002,1
0.428008436,0.493760045,0
1.458644903,-0.367381468,0
-2.36691545,-0.604850716,0
-4.279215393,0.887319585,1
-1.506532851,-1.515486501,0
0.623774165,3.495199661,1
-1.801149797,3.205569443,1
-3.057258013,1.242767754,0
1.213007505,2.920639145,1
0.511908304,-2.01007237,0
0.544076237,0.373323454,0
0.69789211,4.001123646,1
2.112952386,3.462351782,1
3.1607018,1.532239331,1
1.357960561,-1.249961419,0
2.478453804,2.409882683,1
2.767682869,1.511377349,1
-0.354973494,-0.107359034,0
1.268668091,2.794124392,1
-0.54014537,-2.392832122,0
0.621451599,3.87138668,1
0.011805509,3.018570139,1
0.659642047,0.37580654,0
0.729041321,2.454725302,1
0.741200215,2.991672843,1
-0.559499377,0.552505054,0
0.380846381,-0.282345262,0
4.749879404,-0.682231252,1
0.794925951,2.086474064,0
-2.88860948,1.879697488,1
0.644327192,-2.025793579,0
0.066393729,3.646966983,1
0.287618499,0.520188252,0
-0.489173576,0.091441823,0
-0.253309612,0.21868138,0
0.401968871,-0.27583918,0
-2.603166838,-1.532964607,0
-0.212423699,1.514171056,0
1.311731689,3.556472827,1
1.929023244,1.407126663,1
-0.040362188,1.663059207,1
0.104864502,2.326557239,0
-0.164235963,1.282496541,0
0.984569227,-1.226835125,0
-1.271616829,-0.776107794,0
0.622268053,3.89120858,1
1.290016845,1.699162637,0
3.341686862,0.842684649,1
-0.482419582,1.173175782,0
3.576047957,1.852382304,1
-3.370590049,1.256569692,1
-3.642458843,1.970533202,1
-1.939986671,1.937721862,1
-0.262424921,0.887378927,0
3.586917104,1.346813577,1
-2.501847503,1.681419893,1
-1.055346975,-0.320150005,0
-0.600381434,0.296114286,0
0.140990171,3.401319788,1
-0.250722365,1.27002343,0
0.692434676,3.046583872,1
1.497228721,3.059866535,1
-0.307827001,0.016702314,0
0.469087554,-0.978208053,0
-0.204163721,3.263086412,1
-0.518195917,3.544878336,1
0.957825172,4.632867316,1
0.165374191,-0.428208463,0
-0.100787448,0.281542385,0
-1.932999662,2.224364105,1
-0.659091396,-0.213526885,0
-0.353644559,3.572102293,1
-0.701079192,-0.014165818,0
-2.322279251,4.708164879,1
0.653916459,2.459955993,1
-0.866296943,3.828893693,1
-0.839417995,1.038945963,0
-1.200892587,3.050373513,1
1.149305434,-1.887999848,0
1.595609025,0.37999997,1
1.590410271,1.306030768,0
1.897520968,3.293878284,1
-0.346185612,2.974155411,1
-1.800021874,-0.905722091,0
0.091005473,-0.164283066,0
0.677590533,4.161783848,1
-1.601692081,2.144970297,1
0.950552086,5.3128393,1
1.671399415,3.679195021,1
-0.658883298,-0.43007324,0
-0.109738029,2.372772144,0
-0.441055662,1.919050956,1
-0.846641111,3.209839775,1
0.463121741,0.55890091,0
-0.798225511,-1.077178318,0
-0.742683095,-0.025750949,0
0.506763536,-0.460674406,0
0.326685698,-1.374436619,0
-0.530487699,-1.012029328,0
1.54706958,1.006692029,0
-2.420695729,-1.574591677,0
0.651083087,-0.421445372,0
2.415449692,1.046662912,1
0.483209794,0.116759795,0
-0.077238332,2.696485566,1
0.61388814,3.152540348,1
0.36824165,-0.695650537,0
0.933293508,-0.984296759,0
0.374892522,1.486500681,1
-2.56182126,2.102518952,1
0.757717237,2.289753145,1
4.857699976,0.036443627,1
-0.794329526,-1.917997238,0
-1.90054205,3.468087265,1
0.116602844,3.389368769,1
-0.278128752,0.467408471,0
1.373247005,4.069638467,1
2.5371895,3.198490858,1
-0.216873417,0.773174163,0
3.417946962,-0.395767999,1
-3.461581823,0.5407197,1
0.502688155,2.333000458,1
-0.196447828,-1.344897484,0
-2.836920575,0.513320524,1
-0.631665111,1.936945792,1
-1.660104356,2.143535444,1
-1.426678825,-0.351408936,0
-0.478677032,0.463494151,1
0.102551442,0.119616482,0
-2.033783019,0.204357625,1
1.883827409,2.57484429,1
-1.334840615,2.679057103,1
0.537517993,0.585960743,0
-1.445246655,4.742710551,1
0.352588992,1.675212793,1
1.41495118,-0.158206114,0
1.431692395,1.460202128,1
-0.083705576,-0.449855069,0
1.331508187,1.803431318,1
0.641504786,-2.810303215,0
1.249201953,2.111866456,0
0.970218055,0.955957335,0
1.215400898,-0.842752724,0
-1.261520875,0.688206357,0
-1.877589121,-0.41566006,0
-3.525326115,0.271662472,1
0.656130009,4.020724281,1
-4.23301111,-0.360134107,1
-1.161724551,2.239944279,1
-0.195367271,0.351431138,0
-0.102707829,4.079951752,1
0.315029121,1.732570098,0
-3.86361187,0.657009134,1
-0.287533078,2.815470362,1
0.822281466,0.513104111,0
-0.199570048,4.151160703,1
0.134698607,4.048144645,1
0.83786217,-0.345269768,0
0.103139528,3.297556438,1
-1.032296657,1.537533515,0
-0.354125497,-0.224371021,0
2.267455306,2.874344104,1
0.781563605,-0.85623028,0
1.419097741,0.190092046,0
-2.256850307,0.06444741,0
-0.313283134,-0.36150192,0
-1.090792784,3.711622278,1
0.100598501,-0.094007728,0
-0.603169838,-0.272886836,0
1.422865148,5.076220633,1
-1.277471545,0.7792741,0
-1.639485549,1.743223924,1
-0.666849536,1.281111519,1
1.738751946,3.2905984,1
-1.479635262,2.19551372,0
1.142417235,1.70540871,1
0.083014394,1.062803986,0
0.681712614,1.913068737,0
2.686641963,3.302090136,1
-0.099902964,0.879064824,0
2.550186001,-0.342179568,0
-3.760776286,-0.510572903,1
1.449530956,1.74101028,1
0.22179682,0.897728575,0
-0.024669467,-1.448962794,0
1.888602575,1.789041503,1
-0.250428031,1.301295896,0
-0.476336608,1.546595946,0
-3.412247702,2.865575712,1
-4.929981898,1.452636847,1
-1.227533245,3.042202714,1
-0.163003315,-0.625078421,0
2.574920354,2.185087988,1
-0.775759477,2.659842225,1
0.421712864,0.953713587,0
-0.532488517,-1.81484422,0
0.316359138,-0.616624181,0
-0.738867024,2.675573761,1
-0.880122119,0.3025403,0
-4.013078108,2.679007616,1
-1.901309757,3.145122688,1
-0.243205501,-0.551670382,0
-2.14833274,0.634340544,0
-0.44253559,0.583661626,0
3.463640825,-0.062000474,1
0.231512909,0.49370817,0
-1.963663526,-1.422732924,0
-1.14688928,-0.813002305,0
-0.300853949,-0.709950694,0
-1.004250911,5.443513339,1
0.555422693,-1.66055973,0
-0.398660434,0.253681996,0
-3.715121462,1.980102079,1
2.832032706,-0.267725145,1
0.19770096,-0.258584824,0
-0.65019123,0.063423648,0
0.003965283,4.558303155,1
-0.866614059,1.671886605,1
-2.412986396,1.993889704,1
0.281317539,-0.251399781,0
-1.039533488,3.123881791,1
3.376736338,0.308164547,1
-0.318951393,-1.277510754,0
0.319273334,-0.29495264,0
1.870227149,0.618954221,0
-0.712142545,-1.448850911,0
-0.531680141,-0.072695124,0
0.374938198,-0.833049372,0
-0.307377599,3.538681185,1
3.238718196,0.940497649,1
-3.317543172,0.634495446,1
-1.510268705,0.865684318,0
-0.744514127,1.464422745,0
0.046571315,1.891132618,0
3.208385721,1.465862218,1
1.476640066,4.143993307,1
0.188485332,-2.112840422,0
-2.054015069,3.248284259,1
2.396203163,2.493360267,1
0.44716251,1.400072394,0
-0.961620944,2.103935588,0
0.924500917,0.478798918,0
0.375103778,4.498191796,1
-0.38047323,0.846733424,0
-3.001519852,1.228320004,1
3.080606601,1.428630917,1
1.934078176,-0.950978801,0
1.915280717,2.054208892,1
-1.206639891,3.732814415,1
-1.248092662,4.799864221,1
0.689259197,2.080756062,0
-0.325326306,4.985876702,1
-0.152828374,4.629116922,1
-2.835972633,1.21398007,1
0.066069942,0.100668681,0
1.744919025,0.703132008,0
-0.81813848,0.040645884,0
3.458273343,1.008099713,1
-0.94953008,2.275568955,1
1.550865417,2.384679454,1
-0.522562155,3.903955926,1
-0.417081622,0.878320607,0
0.508818896,0.565103858,0
-3.167675538,1.593544431,1
5.500579694,0.917675973,1
0.320817701,-0.194378887,0
1.933527498,-0.291362747,0
2.275041074,-0.059807907,0
-5.15961913,-0.176427876,1
-1.510891021,-0.232368443,0
-2.594345651,2.15371531,1
-0.319056827,3.562347705,1
-0.795835436,0.551148541,0
-0.375331521,-0.988035654,0
-0.308880524,0.56845115,0
0.326369971,0.799466093,0
-0.854844285,2.527784352,1
-0.261025612,1.261080665,1
-0.194198851,-1.098960157,0
-1.409398819,0.014436751,0
-0.458638401,0.504973212,0
-0.797316077,0.829081197,0
-4.570835624,0.338526177,1
-0.916381182,2.131664085,1
3.255690966,0.462617334,1
1.392800259,0.155985846,0
-1.119089964,-1.002216626,0
0.700829541,1.087589676,0
-1.495729285,2.426472541,1
-1.146398077,3.736302057,1
2.29712864,0.421672146,1
1.280397774,3.62321278,1
0.068962079,0.118012523,0
0.920791048,0.806604985,0
2.586315834,0.193568962,1
-0.218291153,2.497810213,1
0.748881073,1.545316254,0
3.535339528,1.633251315,1
-0.019937293,0.414615498,0
-1.441625358,-1.862773221,0
-1.394947,-0.630406815,0
2.469262151,-0.534595557,0
-0.807323155,1.116283914,0
0.19402421,-0.807803371,0
0.101699673,2.9990716,1
-3.176041757,0.097392721,1
1.436472092,1.324509382,0
-3.792210067,0.90387903,1
1.131728031,3.132358861,1
-0.956944671,0.380514796,0
-0.570194547,-0.388300614,0
-3.518908461,0.617387096,1
-1.376418588,2.614705612,1
-0.035620679,-0.158020463,0
-0.893922833,2.611826808,1
-0.204634615,-1.122318339,0
-3.236104066,1.474688134,1
-1.074744184,4.330350515,1
-0.865123702,2.455685453,1
5.369326826,1.030692791,1
-3.34913703,1.59267128,1
-0.055927094,-0.584991391,0
-1.637918668,1.649496369,1
-1.098404495,0.758554312,0
2.340448796,-1.400657796,0
-1.917025065,-0.00473896,0
0.750962835,3.297172481,1
4.01184309,0.920208165,1
-2.543569673,1.645845027,1
-1.135716016,-0.540225869,0
-0.307121894,2.199751068,0
-0.22399317,1.350155951,1
0.652392204,-0.379845253,0
1.334190658,-0.897265682,0
-1.100942374,0.861731491,0
-0.421515072,-1.134991698,0
-1.11578156,0.094972619,0
0.446354928,0.455891566,0
-0.666722501,0.233327416,0
2.028781579,2.174181409,1
-1.329080005,0.065974086,0
0.081008643,0.805378909,0
0.759361542,2.981247745,1
-1.081033287,0.555901539,1
0.052158945,0.520923364,0
0.138184028,-0.469548193,0
3.272943295,4.22343737,1
-0.388661254,0.214875606,0
0.671110075,2.249708032,1
-2.087840566,0.675973455,0
-0.894918224,1.312833701,0
-1.892825615,1.555942465,1
-4.473446004,2.292123531,1
-0.370782145,2.926890782,1
-0.728315224,0.838437175,0
0.636031357,-1.255891624,0
-1.174343278,-0.823813448,0
1.203022066,3.924576419,1
0.256545578,0.700771103,0
-3.015746251,1.889203797,1
-1.471778418,-0.294534965,0
1.119606221,-0.0687454,0
0.943059734,-0.636322309,0
-1.745763569,5.480322468,1
-3.583269017,0.362173242,1
1.336857121,-1.926309042,0
0.015025459,0.871456239,0
0.574462014,3.586976721,1
-3.733480511,0.564638139,1
-0.791464362,-1.390077994,0
0.212605329,4.225705798,1
-0.175316931,-0.651702538,0
1.123129692,1.890726224,1
0.142935844,0.550957875,0
0.989676775,0.15809224,0
-0.835369288,0.000284746,0
-0.986265843,-0.310693752,0
-0.383938643,-0.410088021,0
0.760267995,1.590749346,1
0.399531707,0.875891412,0
0.160980521,4.12138718,1
-1.754764297,1.861894468,1
0.293855483,-0.492740799,0
1.133653535,-0.134264065,0
-0.781504106,0.592496731,0
0.990538935,0.638266182,0
-1.125585385,-0.883976218,0
1.875546581,-0.948955678,0
-0.00798098,1.306469317,0
0.775091603,3.162334109,1
-1.39038018,-0.111990851,0
0.499460504,-1.172262698,0
1.332255104,1.733867614,1
1.448526312,1.40746154,1
-0.116826125,-1.183132636,0
1.447530993,-0.824643274,0
-0.481461779,2.176945059,1
-0.118132178,3.219042232,1
3.041440875,1.349932658,1
0.642713415,0.63459629,0
0.846466256,1.192878576,0
-1.466997549,2.071265162,1
0.435882415,0.950261855,0
4.912544605,1.636837859,1
-2.764258178,1.873530083,1
-1.90312991,-0.411661264,0
-1.180540535,1.350731308,1
-1.430976668,3.827082633,1
0.737513793,-0.605398014,0
0.385874907,3.575645502,1
2.664952688,2.506683002,1
-1.277991502,1.783088331,1
-1.206216261,3.760875103,1
-0.994044217,4.219310766,1
1.56029125,-0.41991101,0
-0.597564824,1.428775953,0
4.37801942,0.584215102,1
-0.935216793,-1.438093636,0
0.301512096,2.527582341,1
1.267482176,3.126271228,1
-0.311253763,-1.081951763,0
1.131490725,2.223008385,1
-0.27368749,-1.504947787,0
0.05158588,0.060770582,0
0.896874605,0.896691729,0
2.524639415,1.168833688,1
-2.422967057,2.845086047,1
0.051926047,0.604883077,0
-3.397388945,2.248391745,1
0.208626302,-0.946534025,0
-0.756521685,0.953387847,0
0.545585673,0.241198259,0
-0.571065232,2.954093822,1
0.15877699,3.089781241,1
-3.001070303,2.452633759,1
1.418744184,0.547524914,0
4.494457208,1.174339373,1
-0.352390362,1.504342237,1
-0.05885883,-0.293575358,0
-1.339031105,4.795266616,1
0.243738536,0.05579027,0
-3.710592959,0.924529119,1
0.621758591,3.40310192,1
-0.918556899,1.663897146,0
-1.417087951,-0.843434287,0
-0.412934313,2.01104872,1
-2.706651404,1.433065226,0
1.091690239,0.082578685,0
-1.176089261,3.378493547,1
3.292739318,1.300098363,1
-0.525521562,-0.281527439,0
2.910832686,-1.83782739,0
-0.575823165,-0.195697691,0
0.172455335,4.296391642,1
-0.972012058,2.407341929,1
